mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,ID,iPSC-T1R1,iPSC-T1R2,iPSC-T1R3,iPSC-T2R1,iPSC-T2R2,iPSC-T2R3,m15-T1R1,m15-T1R2,m15-T1R3,m15-T2R1,m15-T2R2,m15-T2R3,mESC-T1R1,mESC-T1R2,mESC-T1R3,mESC-T2R1,mESC-T2R2,mESC-T2R3,number_of_observation_per_peak
1517.074445,1517.064791,1517.076282,216.335,213.312,219.556,412,22570.09022,28989.92698,NA,53637.90373,NA,51200.40275,21176.48751,NA,23296.97711,52455.03046,58734.45213,61188.82004,32597.63869,35642.01133,27689.58998,85675.85641,89036.02639,69825.47889,15
1518.083547,1518.072314,1518.087236,217.91,213.531,220.735,413,30099.02381,36742.46345,27677.50258,83303.78413,79564.2266,79437.25008,26504.43876,NA,26663.39033,65560.78298,87070.90229,NA,NA,48708.43753,31535.06817,105846.9824,131817.8953,82281.07259,15
1566.142237,1566.140481,1566.146344,489.137,463.958,490.909,414,122155.0661,NA,113060.6406,156890.3025,128731.4018,136889.0616,131879.2634,102465.0757,175124.5084,152907.7499,151682.1903,140173.788,201908.8752,175482.2205,NA,NA,101157.0304,156613.6827,15
1573.195869,1573.137024,1573.199298,483.769,455.849,486.636,415,51346.96328,41851.60778,NA,362806.6846,452889.4569,372377.7769,136742.5586,54598.28262,88043.8341,658825.714,903627.063,627782.1183,35327.68989,NA,NA,342187.8947,372598.864,321171.9838,15
1586.113508,1586.098053,1586.201179,466.457,458.369,515.92,416,14715.65088,NA,32322.42432,83837.11416,99315.84765,89307.22003,9524.568329,NA,NA,29822.05662,43818.53829,36875.11352,49563.49517,63067.84022,62146.64856,142374.9773,127667.8989,146723.9004,15
1587.117034,1587.100073,1587.121114,465.241,457.109,503.796,417,36141.25537,16897.98121,32255.31993,81834.75654,94506.53369,71569.5207,NA,6330.09913,NA,35835.23168,43404.87064,33524.45105,75355.30387,69119.75134,57791.58758,138441.803,NA,137454.1851,15
1600.168957,1600.096032,1600.212523,481.822,461.831,505.553,418,70751.39749,63414.97147,46504.6412,58416.50889,68088.41248,46217.30329,NA,31784.67664,44884.399,58181.64156,NA,67278.01781,NA,13991.05914,67087.5146,57388.07073,32223.94311,38070.71564,15
119.0854385,119.0851029,119.1841228,106.1675,104.822,107.536,419,NA,777929.3816,802399.7128,428629.0152,NA,999596.2245,386857.2147,354452.9851,360406.3145,NA,625381.9874,560979.782,934192.3471,899683.6452,882550.6562,56388.79417,NA,1446359.694,14
267.1720106,267.1715697,267.1724043,103.835,102.861,105.29,420,455060.0655,1215504.679,516482.5594,821028.7302,232319.4056,NA,3195005.983,252555.5194,1904666.294,482775.2149,NA,981992.2292,261818.2288,1114372.413,339489.1119,NA,649092.6776,NA,14
282.2788801,282.2783262,282.2794875,246.212,234.595,261.201,421,50086.76264,46710.66934,42080.47349,121503.5725,98238.29952,71413.46025,NA,61553.30624,62113.07512,114298.1534,99409.32204,NA,NA,69513.27484,69729.04148,162325.4579,NA,156481.616,14
295.1176732,295.117322,295.1179855,106.0825,105.08,107.312,422,533192.2657,463009.1962,509374.933,NA,464281.8564,434147.7572,307461.5859,NA,NA,201618.0121,NA,238229.0038,591304.3996,599788.7373,559020.1644,857858.1602,387615.3685,735417.2299,14
301.2926256,301.2901238,301.2931245,245.5145,233.827,261.365,423,NA,31099.3974,50621.8546,92621.74894,NA,76171.4419,53913.73637,66765.64963,72125.28862,85785.01797,88949.18672,69709.17077,NA,49730.22556,61680.00842,111513.0058,NA,141389.4071,14
326.3775183,326.3243027,326.3787207,222.315,194.038,286.506,424,39733.76312,NA,61017.46668,NA,64957.90012,52457.8305,251849.4106,64466.93039,60650.02043,NA,45699.6013,67708.933,37522.64614,54653.26808,58490.23655,113771.1925,NA,12239341.91,14
332.3296989,332.3158805,332.3315349,236.79,211.114,302.905,425,101160.7019,32204.17054,152489.9371,61090.8018,84877.98044,NA,351368.122,106721.8571,164847.17,NA,90936.62392,111009.2805,69465.67362,29116.91444,164599.2383,NA,NA,10097290.5,14
359.3150941,359.2790756,359.3156428,121.086,99.65,123.438,426,NA,551111.6289,739606.0779,471802.6814,547530.8862,529033.3388,NA,299601.3295,NA,575062.3039,570102.2394,564111.742,574381.3817,474735.3577,NA,533763.5061,477068.664,489418.5303,14
416.2152132,416.2146665,416.2236497,106.072,105.114,146.363,427,NA,5729485.198,7612078.39,NA,8685604.181,8111429.705,6330000.058,4851462.638,4965986.327,4054458.316,5432372.806,4774192.196,NA,9358136.584,NA,14552160.21,7428172.75,12937900.58,14
429.2893558,429.2886264,429.2898608,86.336,84.36,87.765,428,36903.61817,314290.8275,380697.6192,NA,220634.1243,213737.5957,NA,175089.5473,NA,180877.81,244641.1262,221335.6122,229634.6872,262585.5075,233649.7138,NA,112521.6836,90442.97286,14
440.3451237,440.2018281,440.3472936,99.842,98.38,106.733,429,273388.2865,261675.4366,253030.9179,NA,69385.00703,NA,267791.243,267349.1011,300699.0486,NA,110090.7268,306600.5926,276956.0094,274747.5898,395189.691,89717.68414,NA,80491.98238,14
454.1711303,454.1704982,454.1715745,105.0365,103.564,106.733,430,170399.5035,163882.5112,148170.6954,NA,671805.3333,612314.1886,108124.0075,87250.7369,NA,625923.9786,838425.0592,649217.8735,190800.8559,175129.7333,173933.3358,NA,462370.4691,NA,14
456.3695775,456.3630021,456.5586974,99.655,98.307,122.933,431,3619682.55,3331003.336,3122301.802,NA,278189.704,274699.4505,3455782.799,3422409.938,3729282.426,113539.3635,NA,2826635.584,3631093.911,3388147.49,4858051.309,NA,3301928.62,NA,14
483.327306,483.3265588,483.3280108,448.361,425.671,458.721,432,NA,27477.1976,NA,59403.9244,59759.99933,63689.19117,135624.3013,66077.79634,115982.4874,101104.4564,107867.5091,NA,65487.28447,79158.14548,64181.93652,NA,112694.9893,96940.34009,14
518.321366,518.3207341,518.3221574,672.691,670.587,674.619,433,81639.4279,61860.34474,70542.91909,245714.2488,176146.8941,214609.1668,156206.5574,162777.8975,200922.9988,NA,484344.7997,NA,162870.3237,137126.559,141326.8713,NA,NA,397708.2854,14
520.3322548,520.331463,520.332852,265.082,255.574,274.736,434,45025.7896,70218.81944,144163.0469,124641.5318,117185.3367,70284.42469,NA,35347.0837,NA,NA,NA,73618.28815,76534.16528,35619.59665,44722.72033,77703.15738,102341.1929,130796.3061,14
522.5966132,522.5956294,522.59708,196.776,166.882,200.319,435,134931.1326,126371.066,464118.3562,153271.0211,403855.7301,159699.825,88539.32726,166516.5307,136646.566,76958.02942,158678.4025,NA,NA,88485.57382,60769.17144,NA,121222.1286,NA,14
527.9035353,527.9026229,527.905024,182.0285,179.627,189.235,436,31581.13014,37220.11414,75668.64503,97115.72922,160581.4114,139967.558,NA,25754.63433,NA,78880.30938,166311.1032,160545.049,NA,39621.67053,NA,56253.36571,69781.95824,31886.68129,14
531.2910071,531.290297,531.2924916,318.679,308.862,322.324,437,62827.05585,NA,NA,74921.9811,80199.13972,71655.97226,18584.95852,28050.70817,NA,62496.63322,99777.35742,77083.75055,37052.56251,NA,25094.9883,73343.63416,75955.52398,76214.10831,14
558.3185862,558.3171912,558.3196884,312.173,300.208,316.15,438,25449.2691,28936.63238,NA,42847.3645,41932.57435,41780.12465,11160.824,NA,18175.68579,58656.24775,88644.56416,71282.42278,14235.8849,NA,10981.36064,NA,33260.31376,34983.25749,14
600.5061063,600.5013441,600.5082582,156.122,114.999,159.461,439,NA,101811.485,92470.10276,80510.50515,NA,84109.84025,47060.89586,NA,NA,69285.4906,56855.91672,61294.32489,140599.6987,154685.9706,118519.1976,96995.586,208908.2692,110442.437,14
629.8265124,629.8246209,629.8266741,606.277,604.271,609.315,440,38869.19229,NA,46533.88452,64092.58461,61802.14887,61798.32603,NA,46519.83385,54663.31876,126352.4593,151528.6546,141551.3599,71127.6067,74494.0673,62659.84873,NA,63000.32468,NA,14
637.9693443,637.9683503,637.9717414,271.765,264.686,277.026,441,NA,94330.37834,169856.3796,249898.9951,307325.1608,348240.1477,NA,60529.4764,28290.73159,190074.8035,394712.8841,350011.6871,35605.87135,NA,NA,141721.8347,160215.6686,87855.94119,14
676.5462093,676.5449118,676.5465309,649.6015,646.21,651.616,442,NA,NA,52632.95021,53538.47866,56348.86484,NA,58248.8813,28989.47167,55651.93565,78418.38133,70209.89156,67739.25544,85231.92738,82643.15429,70245.99772,NA,85903.70126,74453.2085,14
689.4912679,689.4898752,689.4921183,371.055,364.407,379.133,443,NA,NA,91211.07148,98658.24755,142090.0545,163900.2166,NA,21820.81807,22183.66469,95866.73187,183381.6242,156556.5026,NA,29890.99839,31466.98634,61097.41557,54091.67136,40886.49038,14
696.4948442,696.4915696,696.4961993,220.225,216.173,228.142,444,NA,NA,44928.3408,71160.60824,NA,65204.28473,46754.42702,NA,33018.22598,49817.69792,63339.42134,53628.61305,68518.8379,69396.26883,57358.11566,88018.12811,129627.124,112787.7638,14
703.801737,703.7991512,703.8040312,645.223,642.541,646.882,445,158739.3189,129587.6799,147771.3233,110346.6989,133888.9899,119493.2991,212051.8769,NA,166692.5955,NA,NA,78600.96279,223211.2173,255705.988,NA,100399.5396,238770.8252,188512.702,14
708.5445125,708.4887113,708.5459187,549.6165,540.101,574.664,446,310447.3219,27187.1031,245082.2505,NA,636912.3744,494852.6924,343708.8011,203240.5793,NA,1116068.225,1178347.225,938267.3442,241329.7094,442268.2441,NA,NA,651258.7866,828797.4376,14
720.5629875,720.5148758,720.5823729,540.286,491.747,568.517,447,408671.6851,102687.5853,762259.1487,475833.907,698054.9541,597185.088,418391.4669,116072.6455,NA,465860.6296,599212.2437,694325.7906,NA,527527.3682,NA,NA,813813.9626,601998.4419,14
727.5091439,727.5075649,727.510498,548.5925,539.243,553.698,448,44085.43656,NA,NA,159446.365,144977.1118,161633.4616,44142.28012,NA,56270.60275,161176.3278,237071.4029,213421.1615,NA,97237.04283,73862.20631,164959.5429,176956.8162,166497.9552,14
734.7954878,734.7928857,734.8421778,533.031,518.023,606.739,449,NA,441782.1202,262333.5513,876528.76,999223.8405,722928.3431,NA,NA,92026.85529,1098922.466,1095652.79,898869.0308,NA,350781.5568,384901.068,933891.0243,1455013.305,1187008.726,14
736.5264997,736.5247687,736.5273516,212.407,208.24,214.157,450,69329.23892,53681.1125,67399.71325,117473.0797,NA,111880.3044,24166.60951,NA,NA,72334.47253,87224.74002,74979.57031,106379.2782,86680.05492,NA,165582.2733,181602.9767,149905.8885,14
740.5496032,740.5406187,740.5692787,536.934,490.834,620.103,451,NA,NA,104771.2492,156977.3537,209998.9536,169394.4596,96738.19637,NA,NA,343015.7301,302436.5607,354449.2674,21968.2469,148198.3096,179334.7187,190073.5863,274521.0831,286315.9778,14
749.593952,749.4922831,749.5999114,520.058,503.011,576.227,452,232979.9565,NA,32897.23929,350464.2522,339422.1659,339547.0595,172312.2741,53725.58853,NA,405472.7768,402697.1632,434893.5065,NA,167685.1793,NA,372051.1616,533936.4734,416970.6462,14
754.5654924,754.552352,754.5690013,216.743,211.325,237.787,453,291826.3292,36965.82303,NA,483145.4925,NA,349069.6374,409590.428,149367.9684,377541.3713,531170.0004,410060.4976,564712.5594,309247.8916,237363.5435,214007.6375,NA,767591.024,NA,14
756.5756825,756.5677004,756.5843108,220.113,215.532,224.035,454,42571.32007,58900.66014,61978.11001,NA,NA,100814.9512,134494.7028,NA,107407.3493,NA,85046.14945,100560.6216,47813.78418,50256.0583,55776.63503,85178.65989,126829.0727,87144.83421,14
757.5543418,757.5535773,757.5556266,529.8915,522.148,550.974,455,1355883.057,1023276.658,1482541.06,1203368.709,1273769.268,1360403.373,819122.2055,429207.1129,NA,1019971.731,938769.3259,1045575.046,1263066.233,NA,NA,NA,1555834.722,1787686.196,14
760.812527,760.8104692,760.8219794,503.5515,499.146,529.95,456,NA,1044721.034,1484289.125,3162421.124,2956000.621,2972054.156,NA,907597.4605,1645121.647,2677580.11,3367348.44,192131.0313,NA,1690434.084,NA,3021932.842,3220393.428,2979439.415,14
772.5448159,772.5211789,772.54862,591.611,584.608,614.781,457,166924.6456,192665.341,NA,123029.359,83244.77582,69289.02213,112643.2031,26646.04292,135089.6516,147855.0672,171053.2155,141001.3153,69141.91767,129754.6555,62167.71277,NA,NA,NA,14
781.5589862,781.5546384,781.5923109,466.298,423.351,506.9,458,NA,1062578.251,19141.74046,31139.18616,1165288.226,1138885.438,1157799.976,1304953.249,1748435.085,NA,NA,9713.622385,45878.50929,15677.04223,NA,1876965.817,2033416.872,1965669.309,14
783.573261,783.5700266,783.5740218,466.448,455.849,511.035,459,4331588.62,NA,4402673.941,NA,5492456.667,5097698.803,4054300.17,3105837.778,4098727.557,NA,3432261.242,NA,7412673.666,7187327.878,7293840.715,8264114.422,8908741.777,8358166.293,14
785.6513749,785.648516,785.6526198,634.6935,632.413,635.966,460,106807.9129,103401.1756,91869.43095,67723.07487,83053.92618,80755.62807,74056.35728,15526.0627,58164.97105,NA,30554.02979,NA,63533.80334,61591.33761,52157.214,NA,62169.47971,NA,14
789.5224506,789.5210174,789.5231885,219.8645,214.853,222.342,461,NA,143255.1822,100631.9495,127180.5944,136894.8696,127890.503,122890.9778,NA,107473.0002,NA,150525.5074,123394.8455,143039.2589,141217.0092,123299.1995,126523.8216,NA,113117.2619,14
792.6704675,792.6686359,792.6737462,112.616,111.869,114.1,462,103037.9239,NA,103552.7001,NA,211740.7503,159498.1296,231805.2556,85141.87256,135183.8779,105748.0499,107017.435,83687.61635,NA,109087.0788,NA,102958.3991,227117.0501,196069.9345,14
793.5912145,793.5782502,793.5929955,448.121,405.688,495.736,463,319961.2587,298968.6733,280198.7791,415759.6996,443621.638,400728.7927,NA,NA,NA,214707.878,250746.8592,217523.3056,614055.9698,NA,47777.00977,801077.0006,891846.857,824866.5924,14
808.8028402,808.799048,808.8039466,606.277,604.153,609.726,464,106147.4795,73358.32547,105445.6188,144130.356,NA,137311.3666,129559.0363,NA,158403.5809,219742.4776,233920.151,224894.6013,149294.9861,148042.7576,NA,NA,144743.1745,144039.169,14
808.8230932,808.8191594,808.8242449,453.179,442.309,484.156,465,161725.5572,NA,NA,428722.0222,430851.0684,381988.108,81264.50039,62951.81629,84000.172,NA,NA,190924.7677,286634.5002,261877.7285,220942.7088,683788.7949,712337.718,702521.0217,14
810.5569483,810.5553678,810.6066985,150.174,147.894,212.846,466,NA,76440.96482,68493.69763,NA,76013.74621,55917.85848,43317.33534,NA,NA,34637.91301,42099.27811,34457.06176,78624.47088,65148.90315,61891.24741,141155.9701,57894.87531,120114.0755,14
810.8403521,810.8378533,810.8413569,451.165,441.098,481.049,467,NA,190925.1689,242417.1887,686607.1494,757303.6857,664410.5996,NA,NA,NA,274251.2335,342287.557,213010.0551,417099.7411,450721.2876,343615.4938,1068020.454,1175303.845,1074855.745,14
812.6700561,812.5338465,812.6713119,630.622,592.075,633.536,468,98056.13654,105501.4561,102621.6379,NA,88504.85082,NA,103311.7052,24040.64479,89713.32788,NA,99124.33837,101766.5383,97617.08128,130058.493,92967.53271,NA,49434.73388,57638.29723,14
818.5937731,818.5821633,818.604551,449.2275,428.899,467.563,469,180445.8263,146895.776,119490.3546,367328.7377,425990.263,328132.4047,NA,NA,NA,NA,286113.3948,250422.7173,243780.0344,241926.6714,185266.7959,629406.6202,682724.1631,519633.1857,14
819.6023932,819.5833431,819.6061743,445.595,425.671,467.563,470,63412.97449,65330.31263,77288.95457,154893.9235,185235.08,186177.9839,NA,NA,NA,119082.2977,128333.5176,133635.3331,114269.8155,130333.3831,121680.83,NA,332682.196,322134.2752,14
821.6150708,821.5851951,821.6234214,446.079,421.031,476.745,471,15376.47968,12199.36312,88290.96238,38702.28764,NA,66175.67662,38399.84475,NA,34775.07572,NA,NA,33125.98661,38716.62515,169602.6257,127470.0059,103463.2267,177764.0107,53554.62936,14
822.6214422,822.6078998,822.6300493,456.773,417.58,463.582,472,NA,86045.00865,141032.4588,220204.8374,236457.9429,NA,36245.73003,NA,56545.72359,175698.7523,221727.2822,NA,137087.733,184918.9954,101665.4194,192904.9219,267623.0925,238890.168,14
824.5930727,824.5551446,824.5953678,218.2205,151.469,221.495,473,48292.91322,NA,NA,55913.34347,67176.68363,64657.03137,37473.63816,12278.62147,44856.27317,72442.64901,71888.9663,69187.08229,43271.7231,NA,NA,60037.91973,69309.77846,74023.70441,14
832.6255383,832.5025334,832.6623333,152.739,86.026,237.798,474,24917.73433,NA,99532.36333,70148.31601,217097.5943,107421.7587,73699.34309,NA,NA,71511.33706,122680.881,121070.1711,22444.44491,NA,27851.74544,86076.86664,99399.72636,90758.31524,14
836.5764513,836.5397289,836.6686535,629.422,558.875,658.481,475,166499.6487,117490.9669,158677.5021,83648.13376,68468.08785,107860.6697,94915.82338,NA,72656.20764,NA,NA,NA,225208.2279,294707.7703,264083.9319,46524.64736,176681.1391,213376.7941,14
857.5845586,857.4916521,857.5853968,442.969,437.045,545.722,476,230983.5157,207256.0074,227629.3333,396120.2726,385920.2303,380371.4037,NA,NA,NA,370878.0247,423740.7702,353258.1539,NA,337897.4716,258253.6787,458477.7738,552572.2304,500350.1553,14
858.5972442,858.5251704,858.5985953,600.334,597.993,617.174,477,121579.9284,162102.0852,53491.21205,162701.9137,179781.6591,163200.9775,221801.6633,20854.79833,166824.4158,NA,NA,NA,232672.031,39934.76972,166585.8106,156679.8067,164390.3959,NA,14
864.6432553,864.512913,864.6448804,446.658,440.414,508.153,478,177305.3887,107998.3014,169070.9404,230944.105,NA,248299.429,192041.8908,110836.4568,29822.96571,NA,237795.5603,202803.664,NA,NA,154977.8659,336271.8123,348123.4225,284457.7772,14
877.6640931,877.6603633,877.6673702,156.505,153.323,160.26,479,13222.29176,11550.86943,48848.70723,39704.80013,108133.4433,63979.9563,5541.38037,NA,NA,41362.2596,70965.85217,69166.25003,NA,13331.34864,9510.106038,26253.41628,20704.47844,NA,14
888.807186,888.8049105,888.8089962,605.878,604.153,609.315,480,108033.179,76486.99095,99430.68694,180582.9055,NA,173310.5191,114195.184,NA,130293.659,211718.4113,198188.4675,194794.4843,128373.8793,116721.2207,99903.98494,NA,199662.7851,NA,14
911.5555927,911.554331,911.559178,153.123,147.655,157.354,481,118492.8099,NA,94799.56483,108435.1664,74469.84865,107835.4387,80089.4199,10884.406,NA,59231.94134,NA,NA,100929.9681,111773.3384,89622.65414,79783.11922,266186.0584,131079.9563,14
914.5783009,914.5341243,914.6611577,449.091,417.163,458.22,482,3867.048844,36819.94248,43769.06309,91639.56184,86017.57122,98760.65441,11791.08644,7356.194563,NA,33135.3391,NA,NA,54771.48743,65013.12251,NA,123618.6396,115115.9331,108647.6592,14
949.7217952,949.7198737,949.7232752,162.076,160.097,166.047,483,27785.96751,30727.24305,79160.72044,111503.3391,226517.4692,151939.4291,12372.7464,25966.41563,NA,82213.4828,192773.337,174897.0168,NA,NA,17052.00964,65638.79004,56203.0564,NA,14
1008.73922,1008.73581,1008.74014,186.864,184.384,194.792,484,21482.00687,NA,82814.50501,76393.08487,166445.1804,114119.4954,NA,NA,NA,72282.41692,123868.8035,124567.3736,14711.51498,20727.60641,18044.99097,44126.64543,40833.08511,28105.29017,14
1096.79194,1096.790207,1096.793665,216.1,213.261,225.295,485,18824.7127,NA,57745.31763,70699.40232,123118.1409,107845.4994,8322.214175,12612.79426,13893.43122,70360.70157,126947.7192,121715.4517,10456.43143,NA,NA,35306.31659,39304.25295,NA,14
1161.848422,1161.846258,1161.851216,503.5515,497.981,510.893,486,NA,91580.23394,NA,72070.62889,65240.06177,79684.41634,78815.50274,49475.56724,89517.69824,61398.59762,60049.77476,57276.35333,132297.8552,54303.4859,NA,51329.31981,59758.61797,NA,14
1163.357024,1163.320711,1163.359166,502.9985,500.174,552.573,487,58315.8058,NA,60676.7025,57762.40181,67886.48996,78204.1285,58965.95724,30901.89634,88801.57926,NA,52392.51387,57862.52805,135053.9449,NA,NA,67828.06023,47532.97214,52015.19682,14
